ID,Name,Longitude,Latitude,Lines
2309,MOUNT ALBION LOOP,-79.80351,43.20877,
2298,MOUNT ALBION opposite CHERRY HILL,-79.79229,43.22221,
2300,MOUNT ALBION opposite GLEN CASTLE,-79.80183,43.20937,
2302,MOUNT ALBION opposite GOLFCREST,-79.79824,43.21146,
2308,MOUNT ALBION opposite KINGSWOOD,-79.79640,43.21409,
355851,MUD at PRITCHARD,-79.81652,43.20067,
2315,NASH at BARTON,-79.77041,43.23849,
2317,NASH at DENTEN,-79.77620,43.22473,
2327,NASH at GLEN ECHO,-79.77475,43.22820,
2319,NASH at KENTLEY,-79.77242,43.23344,
2320,NASH at KENTLEY,-79.77247,43.23381,
2330,NASH at KING,-79.77720,43.22191,
2329,NASH at KING,-79.77762,43.22138,
2321,NASH at NUGENT NORTH,-79.77140,43.23649,
2322,NASH at NUGENT SOUTH,-79.77320,43.23197,
2331,NASH at QUEENSTON,-79.77385,43.23041,
2325,NASH at QUEENSTON,-79.77383,43.22978,
2332,NASH at RAINBOW,-79.77691,43.22305,
2318,NASH opposite DENTEN,-79.77616,43.22437,
2328,NASH opposite GLEN ECHO,-79.77441,43.22850,
2324,NASH opposite NUGENT NORTH,-79.77127,43.23632,
2323,NASH opposite NUGENT SOUTH,-79.77305,43.23186,
355258,NASH opposite RAINBOW,-79.77666,43.22317,
2334,NEBO at HEMPSTEAD,-79.83593,43.19568,
2335,NEBO at LANCING,-79.83865,43.19126,
2336,NEBO at RYMAL,-79.83938,43.18970,
2337,NEBO at STONE CHURCH,-79.83498,43.19762,
2338,NEVILLE at MARTINDALE,-79.94226,43.22880,
2339,OGILVIE at GOVERNORS,-79.95483,43.26250,
2340,OGILVIE at GOVERNORS,-79.95487,43.26248,52A-Dundas First Solution (Outbound)
2341,OGILVIE at OLD ANCASTER,-79.95319,43.25987,
2343,OGILVIE at OLD ANCASTER,-79.95290,43.25992,52A-Dundas First Solution (Inbound)
2342,OGILVIE at SOUTH,-79.95315,43.25966,
2344,OLD ANCASTER at DUNDANA,-79.95380,43.25886,52A-Dundas First Solution (Inbound)
remix-c80e9b56-b956-487e-98e3-60997434b8d4,Old Ancaster at Little John's,-79.95530,43.25723,52A-Dundas First Solution (Inbound & Outbound)
2346,OLD ANCASTER at PIMLICO,-79.95400,43.25894,52A-Dundas First Solution (Outbound)
2347,OLD ANCASTER at PLEASANT,-79.95700,43.25574,52A-Dundas First Solution (Outbound)
remix-1d2ae361-bdbe-42a9-ad3f-68fab63fa469,Old Ancaster opposite Leisure,-79.95956,43.25383,52A-Dundas First Solution (Inbound)
2348,OLD ANCASTER opposite PLEASANT,-79.95694,43.25559,52A-Dundas First Solution (Inbound)
3166,Opposite 1039 WILSON,-79.95464,43.24228,
2984,Opposite 1079 UPPER WELLINGTON,-79.87431,43.22055,
1150,Opposite 107 BEACH,-79.77352,43.26640,
1223,Opposite 1141 BURLINGTON,-79.81485,43.26085,
2860,Opposite 1190 UPPER OTTAWA,-79.83785,43.20522,
2675,Opposite 1320 STONE CHURCH,-79.83166,43.19717,
355538,Opposite 1325 CORMORANT,-80.02551,43.18770,
2014,Opposite 1350 LIMERIDGE,-79.82385,43.20482,
1515,Opposite 1440 GARTH,-79.90914,43.21417,
355825,Opposite 1621 WATERDOWN,-79.87247,43.32100,
2117,Opposite 1940 MAIN,-79.94256,43.24800,
1502,Opposite 194 GAGE,-79.83094,43.24227,
355781,Opposite 198 BARTON,-79.73668,43.23193,
356075,Opposite 211 PRITCHARD,-79.81876,43.19517,
2024,Opposite 235 LIMERIDGE,-79.89609,43.22268,
355289,Opposite 236 STONE CHURCH,-79.90034,43.21380,
1041,Opposite 2553 BARTON,-79.75583,43.23570,
2026,Opposite 273 LIMERIDGE,-79.89803,43.22315,
1866,Opposite 342 KING,-79.73073,43.21899,
1495,Opposite 377 GAGE,-79.82311,43.26083,
1823,Opposite 455 KENILWORTH,-79.80408,43.25387,
1690,Opposite 490 HIGHWAY 8,-79.71629,43.21660,
2002,Opposite 50 LAWRENCE,-79.83114,43.23863,
2546,Opposite 70 RICE,-79.91669,43.23504,
1669,Opposite 715 HIGHWAY 8,-79.69768,43.21188,
2263,Opposite 770 MOHAWK,-79.92062,43.23355,
2739,Opposite 877 UPPER GAGE,-79.84357,43.21778,
1982,Opposite 938 LAKESHORE,-79.79899,43.30358,
2350,ORCHARD at PLEASANT,-79.97120,43.25045,52A-Dundas First Solution (Inbound & Outbound)
remix-238f0e7c-971c-4af1-9e83-9cb1a9d159da,Osler at Ancaster,-79.94592,43.26178,
2352,OSLER at GRANT,-79.94139,43.25906,
2130,OSLER at MAIN,-79.93541,43.25726,
355971,OSLER at UNIVERSITY PLAZA,-79.94239,43.25946,
355970,OSLER opposite UNIVERSITY PLAZA,-79.94272,43.25972,
355537,OSPREY at CORMORANT,-80.02830,43.18744,
355540,OSPREY at CORMORANT,-80.02819,43.18762,
355735,OSPREY opposite SANDHILL,-80.02379,43.19288,
2356,OTTAWA at BARTON,-79.81619,43.25158,
2355,OTTAWA at BARTON,-79.81611,43.25129,
2357,OTTAWA at BEACH,-79.81436,43.25559,
2358,OTTAWA at BURLINGTON,-79.81252,43.25996,
2360,OTTAWA at CAMPBELL,-79.81691,43.24968,
2361,OTTAWA at CANNON,-79.81769,43.24738,
2362,OTTAWA at CANNON,-79.81776,43.24767,
2363,OTTAWA at CRAIGMILLER,-79.81550,43.25326,
2365,OTTAWA at DUNSMURE,-79.81884,43.24451,
2359,OTTAWA at EDINBURGH,-79.81705,43.24908,
2368,OTTAWA at MAIN,-79.81961,43.24273,
2366,OTTAWA at MAIN,-79.81979,43.24278,
2370,OTTAWA at MAPLE,-79.82043,43.24105,
2369,OTTAWA at MAPLE,-79.82017,43.24122,
2367,OTTAWA at ROXBOROUGH,-79.81841,43.24597,
2364,OTTAWA opposite CRAIGMILLER,-79.81550,43.25279,
2371,PARADISE at MAIN,-79.89966,43.26076,
2374,PARAMOUNT at AMBERWOOD,-79.79941,43.20266,
2376,PARAMOUNT at APEX,-79.79451,43.20144,
2377,PARAMOUNT at ASTRA,-79.80230,43.20216,
2379,PARAMOUNT at ATLAS,-79.79540,43.19739,
2382,PARAMOUNT at AUDUBON,-79.79609,43.20313,
2384,PARAMOUNT at AUDUBON,-79.79421,43.19995,
2385,PARAMOUNT at BENWOOD,-79.80541,43.19252,
355435,PARAMOUNT at HICKORY,-79.80315,43.20213,
2388,PARAMOUNT at KINGSVIEW,-79.80589,43.19966,
2389,PARAMOUNT at KINGSVIEW,-79.80582,43.20005,
2390,PARAMOUNT at MARSTON,-79.79939,43.19329,
2392,PARAMOUNT at MUD,-79.79636,43.19533,
2393,PARAMOUNT at PEMBROKE,-79.79829,43.19362,
2373,PARAMOUNT at UPPER MOUNT ALBION,-79.81047,43.19196,
2397,PARAMOUNT at VALLEY PARK LOOP,-79.79636,43.19475,
2381,PARAMOUNT opposite ACKLAND,-79.79446,43.20062,
2375,PARAMOUNT opposite AMBERWOOD,-79.79956,43.20279,
2380,PARAMOUNT opposite ATLAS,-79.79506,43.19781,
2383,PARAMOUNT opposite AUDUBON,-79.79584,43.20292,
2387,PARAMOUNT opposite CHILTON,-79.80280,43.19279,
2391,PARAMOUNT opposite MISTYWOOD,-79.79495,43.19866,
2394,PARAMOUNT opposite PEMBROKE,-79.79715,43.19385,
2400,PARK at CHARLTON,-79.87519,43.25075,
2403,PARKDALE at BARTON,-79.78838,43.24468,
2402,PARKDALE at BARTON,-79.78843,43.24512,
2405,PARKDALE at BRAMPTON,-79.78539,43.25210,
2404,PARKDALE at BRAMPTON,-79.78536,43.25264,
2406,PARKDALE at BRITANNIA,-79.78974,43.24200,
2407,PARKDALE at BRITANNIA,-79.78955,43.24200,
2408,PARKDALE at BURLAND,-79.78627,43.25026,
2425,PARKDALE at CENTRAL,-79.79347,43.23268,
2424,PARKDALE at CENTRAL,-79.79358,43.23307,
2409,PARKDALE at DUNSMURE,-79.79158,43.23777,
2410,PARKDALE at DUNSMURE,-79.79119,43.23816,
2426,PARKDALE at KING,-79.79486,43.22992,
2427,PARKDALE at LUCERNE,-79.79433,43.23120,
2428,PARKDALE at LUCERNE,-79.79429,43.23087,
2411,PARKDALE at MAHONY,-79.78776,43.24675,
2414,PARKDALE at MAIN,-79.79202,43.23623,
2413,PARKDALE at MAIN,-79.79222,43.23610,
2415,PARKDALE at MEAD,-79.78462,43.25394,
2417,PARKDALE at MELVIN,-79.78931,43.24308,
2418,PARKDALE at MELVIN,-79.78901,43.24316,
2419,PARKDALE at MORLEY,-79.78586,43.25091,
2429,PARKDALE at QUEENSTON,-79.79280,43.23431,
2420,PARKDALE at QUEENSTON,-79.79293,43.23456,
2421,PARKDALE at RENNIE,-79.78641,43.24961,
2422,PARKDALE at ROXBOROUGH,-79.79067,43.23984,
2423,PARKDALE at ROXBOROUGH,-79.79057,43.23963,
2412,PARKDALE opposite MAHONY,-79.78761,43.24669,
2416,PARKDALE opposite MEAD,-79.78491,43.25368,
355358,PARKSIDE at BOULDING,-79.88990,43.34774,
355354,PARKSIDE at BRAEHEID,-79.91193,43.33151,
355353,PARKSIDE at DUNCAN,-79.91565,43.32878,
355864,PARKSIDE at HAMILTON,-79.90456,43.33710,
355356,PARKSIDE at HAMILTON,-79.90425,43.33713,
355352,PARKSIDE at HOLLYBUSH,-79.91836,43.32679,
355865,PARKSIDE at KEEWAYDIN,-79.90977,43.33325,
355355,PARKSIDE at KEEWAYDIN,-79.90957,43.33323,
355867,PARKSIDE at MOSAIC,-79.91554,43.32900,
356041,PARKSIDE at SADIELOU,-79.91847,43.32692,
355744,PARKSIDE at SPRING CREEK,-79.88670,43.35017,
355357,PARKSIDE at VICTORIA,-79.89939,43.34075,
355866,PARKSIDE at WIMBERLY,-79.91205,43.33158,
355862,PARKSIDE opposite BOULDING,-79.88981,43.34799,
355863,PARKSIDE opposite VICTORIA,-79.89916,43.34107,
2430,PIRIE at DAVIDSON,-79.98669,43.25807,
2432,PIRIE opposite NEWCOMBE,-79.98868,43.25775,
2434,PLAINS at BOTANICAL,-79.87934,43.29108,
2436,PLAINS at SPRING GARDENS,-79.88607,43.29299,
2438,PLAINS at YORK,-79.88917,43.29366,
2435,PLAINS opposite BOTANICAL,-79.87945,43.29132,
2437,PLAINS opposite SPRING GARDENS,-79.88600,43.29313,
2440,PLEASANT at EDENBRIDGE,-79.96591,43.25350,52A-Dundas First Solution (Outbound)
2441,PLEASANT at GREEN MEADOW,-79.96782,43.25216,52A-Dundas First Solution (Outbound)
2442,PLEASANT at SUNRISE,-79.96008,43.25519,52A-Dundas First Solution (Outbound)
2439,PLEASANT opposite  AUTUMN LEAF,-79.96251,43.25378,52A-Dundas First Solution (Outbound)
2038,PRINCESS POINT LOOP,-79.89521,43.27242,
356009,PRINCETON opposite VALECREST,-79.82175,43.22726,
2444,PRITCHARD at HIGHLAND,-79.82000,43.19171,
355848,PRITCHARD at MUD,-79.81634,43.20065,
2445,PROVINCE at JUSTINE,-79.81850,43.23530,
2446,QUEEN at ABERDEEN,-79.88307,43.24889,
2447,QUEEN at ABERDEEN,-79.88304,43.24856,
2449,QUEEN at CHARLTON,-79.88173,43.25220,
2450,QUEEN at DUKE,-79.88111,43.25372,
2452,QUEEN at STANLEY,-79.88233,43.25073,
2453,QUEEN at STANLEY,-79.88233,43.25073,
2455,QUEENSDALE at EAST 13TH,-79.86372,43.23849,
2457,QUEENSDALE at EAST 15TH,-79.86113,43.23790,
2458,QUEENSDALE at EAST 16TH,-79.86080,43.23793,
2459,QUEENSDALE at EAST 18TH,-79.85864,43.23723,
2460,QUEENSDALE at EAST 18TH,-79.85832,43.23729,
2461,QUEENSDALE at EAST 22ND,-79.85460,43.23618,
2462,QUEENSDALE at EAST 22ND,-79.85390,43.23615,
2464,QUEENSDALE at EAST 23RD,-79.85249,43.23564,
2463,QUEENSDALE at EAST 24TH,-79.85137,43.23552,
2465,QUEENSDALE at EAST 27TH,-79.84876,43.23476,
2467,QUEENSDALE at EAST 33RD,-79.84369,43.23391,
2469,QUEENSDALE at EAST 35TH,-79.84122,43.23336,
2470,QUEENSDALE at EAST 36TH,-79.84064,43.23338,
2472,QUEENSDALE at EAST 42ND,-79.83496,43.23191,
2471,QUEENSDALE at EAST 42ND,-79.83534,43.23187,
2473,QUEENSDALE at EAST 44TH,-79.83348,43.23132,
2474,QUEENSDALE at RENDELL,-79.83015,43.23046,
2475,QUEENSDALE at RENDELL,-79.82980,43.23052,
2476,QUEENSDALE at SHARON,-79.83263,43.23122,
356076,QUEENSDALE at UPPER GAGE,-79.83752,43.23264,
2477,QUEENSDALE at UPPER GAGE,-79.83728,43.23243,
2479,QUEENSDALE at UPPER OTTAWA,-79.82795,43.22992,
2481,QUEENSDALE at UPPER SHERMAN,-79.84613,43.23430,
2480,QUEENSDALE at UPPER SHERMAN,-79.84650,43.23424,
2482,QUEENSDALE at UPPER WELLINGTON,-79.86598,43.23906,
2483,QUEENSDALE at UPPER WENTWORTH,-79.85640,43.23666,
2484,QUEENSDALE at UPPER WENTWORTH,-79.85597,43.23670,
2456,QUEENSDALE opposite EAST 13TH,-79.86392,43.23870,
2466,QUEENSDALE opposite EAST 27TH,-79.84830,43.23480,
2493,QUEENSTON at ADAIR,-79.79067,43.23399,
2495,QUEENSTON at CLAPHAM,-79.77056,43.22925,
2496,QUEENSTON at COCHRANE,-79.80056,43.23676,
2497,QUEENSTON at CRAIGROYSTON,-79.79883,43.23574,
2498,QUEENSTON at DELENA,-79.79009,43.23370,
2500,QUEENSTON at DONN,-79.75007,43.22491,
2499,QUEENSTON at DONN,-79.74986,43.22464,
355948,QUEENSTON at FIESTA MALL,-79.74801,43.22429,
2507,QUEENSTON at IRENE,-79.76280,43.22772,
2509,QUEENSTON at ISABEL,-79.79518,43.23504,
2511,QUEENSTON at KENORA,-79.76781,43.22890,
2512,QUEENSTON at LAKE,-79.75449,43.22595,
2513,QUEENSTON at LAKE,-79.75567,43.22599,
2514,QUEENSTON at NASH,-79.77444,43.23023,
2515,QUEENSTON at NASH,-79.77423,43.22999,
2516,QUEENSTON at PARKDALE,-79.79337,43.23460,
2517,QUEENSTON at PARKDALE,-79.79293,43.23445,
2518,QUEENSTON at POTTRUFF,-79.78104,43.23176,
2485,QUEENSTON at POTTRUFF,-79.78109,43.23170,
355947,QUEENSTON at QUEENSTON PLACE,-79.77650,43.23059,
2519,QUEENSTON at REID,-79.78839,43.23341,
2520,QUEENSTON at REID,-79.78827,43.23318,
2521,QUEENSTON at RIVERDALE,-79.76112,43.22748,
2522,QUEENSTON at ROSEWOOD,-79.79905,43.23598,
2523,QUEENSTON at WALTER,-79.79747,43.23562,
2525,QUEENSTON at WOODMAN,-79.77882,43.23109,
2524,QUEENSTON at WOODMAN,-79.77880,43.23128,
318,QUEENSTON & GRAY,-79.74408,43.22340,
2488,QUEENSTON opposite CLAPHAM,-79.77043,43.22936,
2489,QUEENSTON opposite EASTGATE SQUARE,-79.76750,43.22865,
2508,QUEENSTON opposite IRENE,-79.76294,43.22791,
2510,QUEENSTON opposite ISABEL,-79.79598,43.23515,
355946,QUEENSTON opposite QUEENSTON PLACE,-79.77686,43.23077,
2490,QUEENSTON opposite RIVERDALE,-79.76119,43.22737,
2527,QUIGLEY at ALBRIGHT,-79.78463,43.21636,
2528,QUIGLEY at ANGUS,-79.78348,43.21882,
2530,QUIGLEY at GREENHILL,-79.78736,43.21041,
2532,QUIGLEY at GREENHILL,-79.78741,43.21024,
2531,QUIGLEY at GREENHILL,-79.78763,43.20989,
2534,QUIGLEY at KING,-79.78178,43.22226,
2533,QUIGLEY at KING,-79.78158,43.22214,
2535,QUIGLEY at PINARD,-79.78282,43.22025,
2537,QUIGLEY at ST. ANDREWS,-79.78546,43.21424,
2539,QUIGLEY at VEEVERS,-79.78636,43.21187,
2526,QUIGLEY opposite ALBRIGHT,-79.78426,43.21671,
2529,QUIGLEY opposite ANGUS,-79.78356,43.21888,
2536,QUIGLEY opposite PINARD,-79.78301,43.22025,
2538,QUIGLEY opposite ST. ANDREWS,-79.78535,43.21401,
2540,QUIGLEY opposite VEEVERS,-79.78684,43.21145,
2541,REBECCA at HUGHSON,-79.86682,43.25801,
356043,REDFERN at JEWEL,-79.91685,43.24138,
2542,REDFERN at ST. PETERS,-79.91982,43.24085,
2544,REID at GLENGROVE,-79.78599,43.23809,
2543,REID opposite DUNSMURE,-79.78635,43.23722,
2547,RICE at CHEDMAC,-79.91604,43.23694,
2549,RICE at SANATORIUM,-79.91579,43.23700,
2550,ROSEDALE at DUMBARTON,-79.81149,43.22285,
2551,ROSEDALE at DUNDONALD,-79.81071,43.22471,
2552,ROSEDALE at DUNKIRK,-79.80916,43.22838,
2553,ROSEDALE at GREENHILL,-79.81208,43.22146,
2554,ROSEDALE at LAWRENCE,-79.80841,43.23022,
2555,ROSEDALE at MONTROSE,-79.80986,43.22672,
2556,ROSSLYN at JUSTINE,-79.82561,43.23656,
2557,ROUSSEAUX at ACADEMY,-79.97089,43.22971,
2560,ROUSSEAUX at WILSON,-79.97368,43.23073,
2558,ROUSSEAUX opposite ACADEMY,-79.97073,43.22974,
2562,ROXBOROUGH at ADAIR,-79.78806,43.23923,
2561,ROXBOROUGH at ADAIR,-79.78890,43.23926,
2563,ROXBOROUGH at ADELINE,-79.79282,43.24016,
2565,ROXBOROUGH at BELAND,-79.78688,43.23880,
2566,ROXBOROUGH at IVON,-79.79345,43.24047,
2567,ROXBOROUGH at JULIAN,-79.79489,43.24066,
2570,ROXBOROUGH at PARKDALE,-79.79028,43.23970,
2569,ROXBOROUGH at PARKDALE,-79.79080,43.23967,
2571,ROXBOROUGH at STRATHEARNE,-79.79867,43.24174,
355690,ROXBOROUGH at STRATHEARNE,-79.79856,43.24158,
2573,ROXBOROUGH at TOLTON,-79.79627,43.24117,
2572,ROXBOROUGH at TOLTON,-79.79655,43.24108,
355396,RYMAL at ARROWHEAD,-79.86640,43.19584,
355384,RYMAL at  ATESSA,-79.88773,43.20121,
355813,RYMAL at CELESTIAL,-79.80171,43.17893,
355957,RYMAL at CHARLESWOOD,-79.79911,43.17834,
355557,RYMAL at DAKOTA,-79.81486,43.18192,
355371,RYMAL at DARTNALL,-79.83360,43.18798,
355405,RYMAL at DARTNALL,-79.83310,43.18775,
355833,RYMAL at DAVINCI,-79.91739,43.20828,
355399,RYMAL at DERBY,-79.85077,43.19198,
2577,RYMAL at EVA,-79.86034,43.19450,
355558,RYMAL at FLETCHER,-79.80594,43.17987,
356034,RYMAL at FLETCHER'S SQUARE,-79.79178,43.17655,
356016,RYMAL at GARTH,-79.91271,43.20723,
355979,RYMAL at GARTH,-79.91256,43.20712,
355406,RYMAL at GLOVER,-79.82597,43.18615,
355400,RYMAL at GRAYROCKS,-79.84829,43.19137,
2586,RYMAL at HAZELTON,-79.90595,43.20569,
2587,RYMAL at KONSTANTINE,-79.90050,43.20443,
2588,RYMAL at KRIEGHOFF,-79.90115,43.20441,
355936,RYMAL at MEADOWBANK,-79.92513,43.21015,
2580,RYMAL at MILES,-79.85980,43.19424,
355403,RYMAL at NEBO,-79.83956,43.18927,
355373,RYMAL at NEBO,-79.83931,43.18932,
355899,RYMAL at PRITCHARD,-79.82248,43.18521,
355376,RYMAL at ROCKLAND,-79.84833,43.19149,
355988,RYMAL at RYMAL SQUARE PLAZA,-79.87042,43.19695,
355518,RYMAL at SECOND,-79.79526,43.17759,
2589,RYMAL at SOUTH HAMILTON SQUARE MALL,-79.89539,43.20321,
355387,RYMAL at SPADARA,-79.91718,43.20829,
355393,RYMAL at SPRINGSIDE,-79.88759,43.20105,
355986,RYMAL at SULMONA,-79.85609,43.19330,
355560,RYMAL at TERRYBERRY,-79.78666,43.17546,
355469,RYMAL at TRINITY CHURCH,-79.81927,43.18298,
355983,RYMAL at TURNER PARK,-79.87870,43.19890,
355935,RYMAL at UPPER CENTENNIAL,-79.77838,43.17369,
355378,RYMAL at UPPER GAGE,-79.85368,43.19280,
355987,RYMAL at UPPER GAGE,-79.85406,43.19280,
355981,RYMAL at UPPER JAMES,-79.89184,43.20215,
355385,RYMAL at UPPER JAMES,-79.89318,43.20258,
355375,RYMAL at UPPER OTTAWA,-79.84383,43.19037,
355401,RYMAL at UPPER OTTAWA,-79.84417,43.19037,
355389,RYMAL at UPPER PARADISE,-79.92251,43.20947,
355388,RYMAL at UPPER PARADISE,-79.92226,43.20951,
355379,RYMAL at UPPER SHERMAN,-79.86346,43.19524,
355397,RYMAL at UPPER SHERMAN,-79.86407,43.19530,
355982,RYMAL at UPPER WELLINGTON,-79.88350,43.20008,
355383,RYMAL at UPPER WELLINGTON,-79.88304,43.20007,
355989,RYMAL at UPPER WENTWORTH,-79.87345,43.19772,
355985,RYMAL at UPPER WENTWORTH,-79.87340,43.19762,
355984,RYMAL at UPPER WENTWORTH WEST,-79.87460,43.19794,
355561,RYMAL at WALMART,-79.78353,43.17475,
2592,RYMAL at WEST 5TH,-79.89731,43.20362,
355980,RYMAL at WEST 5TH,-79.89772,43.20355,
2593,RYMAL at WESTLAWN,-79.90450,43.20518,
2595,RYMAL at WESTMOUNT HEALTH CENTRE,-79.92605,43.21015,
355517,RYMAL at WHITEDEER,-79.78645,43.17554,
355380,RYMAL opposite ARROWHEAD,-79.86662,43.19602,
355812,RYMAL opposite CELESTIAL,-79.80165,43.17898,
355958,RYMAL opposite CHARLESWOOD,-79.79909,43.17841,
356082,RYMAL opposite DAKOTA,-79.81510,43.18216,
355519,RYMAL opposite FLETCHER,-79.80507,43.17980,
356048,RYMAL opposite GLANCASTER,-79.92786,43.21046,
355370,RYMAL opposite GLOVER,-79.82544,43.18614,
2585,RYMAL opposite HAZELTON,-79.90605,43.20556,
355900,RYMAL opposite PRITCHARD,-79.82282,43.18525,
355559,RYMAL opposite SECOND,-79.79599,43.17760,
2590,RYMAL opposite SOUTH HAMILTON SQUARE,-79.89582,43.20308,
2576,RYMAL opposite SULMONA,-79.85562,43.19331,
355476,RYMAL opposite TRINITY CHURCH,-79.81984,43.18341,
355990,RYMAL opposite TURNER PARK,-79.87881,43.19902,
355516,RYMAL opposite WALMART,-79.78316,43.17478,
2594,RYMAL opposite WESTLAWN,-79.90388,43.20522,
2596,SAN ANTONIO at ARGO,-79.92677,43.24088,
2597,SAN ANTONIO at SAN REMO,-79.92709,43.23894,
2607,SANATORIUM at EVEL PAVILION,-79.91493,43.24055,
2609,SANATORIUM at GARTH,-79.90116,43.23359,
2612,SANATORIUM at RICE,-79.91534,43.23708,
2611,SANATORIUM at RICE,-79.91535,43.23721,
2615,SANATORIUM at SCENIC EAST,-79.91521,43.24255,
2616,SANATORIUM at SCENIC WEST,-79.91848,43.24562,
2617,SANATORIUM at SCENIC WEST,-79.91814,43.24547,
2618,SANATORIUM at UPPER PARADISE,-79.91021,43.23600,
2619,SANATORIUM at UPPER PARADISE,-79.91057,43.23595,
2620,SANATORIUM at WEST 22ND,-79.90271,43.23413,
2622,SANATORIUM at WEST 24TH,-79.90492,43.23465,
2624,SANATORIUM at WEST 26TH,-79.90684,43.23515,
2626,SANATORIUM at WEST 33RD,-79.91326,43.23669,
2627,SANATORIUM at WILCOX BUILDING,-79.91571,43.23819,
2606,SANATORIUM BROW BUILDING LOOP,-79.91668,43.24516,
355999,SANATORIUM opposite BROW BUILDING,-79.91569,43.24522,
2614,SANATORIUM opposite BROW BUILDING,-79.91568,43.24521,
2608,SANATORIUM opposite EVEL PAVILION,-79.91469,43.24016,
2610,SANATORIUM opposite REDFERN,-79.91495,43.24160,
2621,SANATORIUM opposite WEST 22ND,-79.90301,43.23408,
2623,SANATORIUM opposite WEST 24TH,-79.90517,43.23460,
2625,SANATORIUM opposite WEST 26TH,-79.90746,43.23518,
2605,SANATORIUM opposite WEST 33RD,-79.91399,43.23676,
2628,SANATORIUM opposite WILCOX BUILDING,-79.91543,43.23836,
355535,SANDHILL at OSPREY,-80.02336,43.19307,
355544,SANDHILL at TRADEWIND,-80.03052,43.19077,
355533,SANDHILL at TRADEWIND,-80.03019,43.19071,
2598,SAN PEDRO at SAN ANTONIO,-79.92636,43.24254,
2599,SAN PEDRO at SAN DIEGO,-79.92310,43.24235,
2600,SAN PEDRO at SAN MARCO,-79.92521,43.24255,
2601,SAN REMO at ARGO,-79.92775,43.24083,
2602,SAN REMO at LAVINA,-79.92675,43.23702,
2603,SAN REMO at LAVINA,-79.92665,43.23723,
2604,SAN REMO at SAN ANTONIO,-79.92711,43.23876,
2630,SCENIC at LYLE,-79.90400,43.24303,
2629,SCENIC LOOP,-79.92999,43.23408,
2631,SCENIC opposite LYLE,-79.90345,43.24306,
356084,SHAVER at CEASAR,-80.01367,43.20214,
2635,SHAVER at GARNER,-80.01215,43.19693,
2632,SHAVER at JERSEYVILLE,-80.01751,43.21447,
2639,SHAVER at WILSON,-80.01336,43.20090,
2638,SHAVER at WILSON,-80.01372,43.20200,
355411,SHAVER opposite LIDDYCOAT,-80.01308,43.19942,
2634,SHAVER opposite MORWICK,-80.01702,43.21231,
2633,SHAVER opposite SUMAC,-80.01694,43.21270,
2641,SHERMAN opposite FIFE,-79.83771,43.25267,
355736,SISTER ELISABETH at SISTER VARGA,-79.91218,43.20543,
355739,SISTER ELISABETH opposite SISTER VARGA,-79.91206,43.20543,
355764,SISTER ELIZABETH  AT PHARMACY,-79.91042,43.20541,
2643,SOUTH at LYNDEN,-79.94968,43.26011,
2645,SOUTH at OSLER,-79.94494,43.26090,
2646,SOUTH at OSLER,-79.94499,43.26100,
2644,SOUTH opposite LYNDEN,-79.95013,43.26011,
355884,SPRING CREEK at BLUE SKY,-79.87935,43.34523,
355859,SPRING CREEK at DUNDAS,-79.87858,43.34487,
356046,SPRING CREEK at NISKA,-79.88358,43.34840,
355861,SPRING CREEK at PARKSIDE,-79.88625,43.35043,
356047,SPRING CREEK opposite NISKA,-79.88327,43.34833,
2647,SPRING GARDENS at BOTANICAL,-79.87521,43.28906,
2648,SPRING GARDENS opposite WOODLAND,-79.87733,43.28802,
2655,STERLING at DALEWOOD,-79.91199,43.26219,
2654,STERLING at DALEWOOD,-79.91229,43.26208,
2658,STERLING at FORSYTH,-79.91598,43.26229,
2659,STERLING at HADDON,-79.91032,43.26196,
2660,STERLING at HADDON,-79.90991,43.26207,
2662,STERLING at UNIVERSITY,-79.91825,43.26225,
2661,STERLING at UNIVERSITY,-79.91825,43.26225,
2664,STERLING at UNIVERSITY,-79.91842,43.26230,
2663,STERLING at UNIVERSITY,-79.91842,43.26230,
2666,STINSON at EMERALD,-79.85664,43.24852,
2665,STINSON at EMERALD,-79.85613,43.24849,
2668,STINSON at ERIE,-79.85406,43.24783,
2667,STINSON at ERIE,-79.85381,43.24789,
2669,STINSON at GRANT,-79.85195,43.24742,
2671,STINSON at VICTORIA,-79.85873,43.24902,
2670,STINSON at VICTORIA,-79.85837,43.24904,
2672,STINSON at WELLINGTON,-79.86080,43.24966,
2673,STINSON at WENTWORTH,-79.85141,43.24716,
2652,ST. JOSEPHS AMBULATORY at KING,-79.77521,43.22064,
2653,ST. JOSEPH'S AMBULATORY ENTRANCE,-79.77398,43.22142,
2649,ST. JOSEPH'S at JAMES,-79.87206,43.24819,
355806,ST. JOSEPH'S at JAMES,-79.87206,43.24819,
2651,ST. JOSEPH'S at MOUNTWOOD,-79.87087,43.24792,
2650,ST. JOSEPH'S at MOUNTWOOD,-79.87087,43.24792,
2676,STONE CHURCH at ANCHOR,-79.82351,43.19508,
2677,STONE CHURCH at ARBOUR,-79.82311,43.19514,
2678,STONE CHURCH at BENJAMIN,-79.88572,43.21024,
2679,STONE CHURCH at BRIGADE,-79.87466,43.20734,
2705,STONE CHURCH at CHESLEY,-79.89733,43.21310,
2704,STONE CHURCH at CHESLEY,-79.89745,43.21326,
